DTree,LASSO
19.1738683128,19.2258221074
14.5123295455,14.407167769
16.6471428571,16.4374576861
14.8919105515,14.736548637
15.6399180938,15.2701931915
15.9413009709,16.0376956596
17.2360150376,17.186682956
15.6838259833,15.7129548017
14.3544591195,14.0172479481
7.85364427077,8.64169710326
19.1738683128,18.9179421452
11.7769110416,11.3849641183
14.0953248639,13.7643723532
11.632905569,10.9286895766
12.997879902,12.6468343039
18.070952381,18.0005405322
19.1738683128,19.2965671991
6.63583333333,7.51311496971
16.8592801904,16.5438070998
12.2642845327,12.010527019
7.85364427077,8.69391934805
20.8603727506,21.043315363
12.2754512635,11.7443527966
14.3544591195,14.2367921358
8.75874724903,9.26052803658
11.6506707317,11.1402930662
11.9163425926,11.8264925685
13.7441254181,13.4079436797
9.66701170672,9.92412027569
13.7441254181,13.2265172466
13.4058056581,12.9319849029
14.6812494382,14.5710109177
19.1738683128,19.4859913843
19.339301676,19.2346850982
13.7629432624,13.6858444207
12.997879902,12.5843261915
6.63583333333,7.42047040684
14.0953248639,14.002908229
15.8682712579,15.9004184063
12.3603284541,12.0461598805
10.307,10.3792484339
16.8592801904,16.5154206262
17.6303276756,17.1412953268
14.3544591195,14.1163229517
8.75874724903,8.8248571297
10.307,10.344677396
13.123597101,12.8421763646
12.997879902,12.7001750301
22.5763276836,22.8363204924
13.7441254181,13.4346366543
16.8592801904,16.4702037188
12.2754512635,11.6255737273
21.576184779,21.7867205577
18.351789925,18.4613425875
12.2754512635,11.9437548085
14.8919105515,14.5916514888
20.8781957354,21.0601136216
10.5003351955,10.4806011289
12.997879902,12.6033674956
16.0948413897,16.297093714
13.5920811946,13.2331373192
11.7769110416,11.3037703904
6.02905070119,6.99493070784
19.339301676,19.3834812577
7.46554695934,7.95408375323
10.7567233486,10.5861131424
9.58724651163,9.94968412055
16.6179672131,17.1826926819
9.79086046512,9.90346833382
14.4751789264,13.8048305997
8.75874724903,9.39937028653
12.523449406,12.0699530953
13.7515116279,13.7390530928
15.6399180938,15.3127569578
10.8712947658,10.7159681137
11.8892689784,11.6280954093
16.5900833333,16.4916809287
10.8335189524,10.5586306121
14.0953248639,14.099209894
14.5123295455,14.4805590831
23.0367606769,23.2161715593
20.8603727506,20.9988566657
20.8781957354,20.7022997019
17.117760075,16.8548665219
15.6838259833,15.8217910047
15.9413009709,15.9008288969
13.4058056581,13.2859439551
9.50523809524,10.1650750684
6.63583333333,7.48829230091
8.7669502175,9.24645555298
14.8919105515,14.7380696178
10.6531273408,10.6932078589
17.6303276756,17.1970589136
8.75874724903,9.39399816863
14.6812494382,14.5340474831
18.070952381,17.2706924534
13.7441254181,13.2929024055
15.0733333333,16.41986263
9.85740916713,9.93150388565
18.070952381,18.0941028438
11.4010909091,11.2366746639
8.7669502175,8.54805202062
8.75874724903,9.28104917728
13.7441254181,13.5260276425
11.632905569,11.0302793904
13.4539269406,13.5564026996
18.070952381,17.8137431234
10.7353,10.5800740686
18.070952381,17.8748488688
14.6812494382,14.5038910001
8.75874724903,9.47455579841
18.070952381,17.3893298637
9.85740916713,9.97823489897
21.576184779,21.782914614
20.8603727506,21.1708408607
16.8592801904,16.7684841384
19.1184802158,18.9658877025
9.37123966942,10.0106107568
11.6506707317,11.1891734665
15.4663857408,15.140584432
20.0084821429,20.3573058978
12.6499785342,12.3803648292
13.7629432624,13.7346887582
25.1616550117,26.9584021881
9.66701170672,9.8839331398
20.8603727506,21.0840984676
13.2037270987,12.9970083428
13.123597101,12.5724614893
17.6303276756,17.6989321439
14.6812494382,14.805525768
18.6144141489,18.5931486465
11.6506707317,11.2378313147
18.8197895903,18.6250934051
6.03,6.64857193577
14.3544591195,14.0929463213
13.6145190157,13.4373518404
7.85364427077,8.77341758431
15.5627854671,15.5505284775
11.632905569,11.1210606509
8.75874724903,9.29562270264
11.6506707317,11.1798624938
11.6506707317,11.3670321535
14.0953248639,13.8283450865
22.1305426975,22.3732663401
9.85740916713,9.99803397053
20.8603727506,21.3084951654
18.5381116585,18.5911200598
14.1623061889,13.9571921946
15.4724437299,15.6200175193
13.7441254181,13.340612242
10.6531273408,10.5961096523
6.63583333333,7.38926841001
16.0948413897,16.4927639527
16.200862069,16.5214105958
9.66701170672,10.0006663469
15.0513545817,14.7618964506
8.75874724903,9.22937990779
15.229,14.8156566675
20.3085073171,20.8287103785
12.523449406,11.917748023
6.5802997416,7.13613389889
7.85364427077,8.94034018779
7.85364427077,8.47607163275
14.8919105515,14.5903809707
14.3544591195,14.0671722661
8.75874724903,9.35839715032
13.7955555556,13.1405884446
18.5381116585,18.5340508472
19.5958974359,19.7327797926
15.6399180938,15.3099645716
15.7679618594,15.556834689
9.5925748503,9.97382682101
8.75874724903,9.20579644327
16.1180043587,15.8365478382
20.0084821429,20.4336151731
19.1738683128,19.1598812811
11.8892689784,11.4949542197
12.8651966874,12.1838614079
19.7337833424,19.7077708075
12.6910837438,11.9200714748
23.0367606769,22.9673521573
21.0805082873,21.2262621416
11.632905569,11.111796909
12.523449406,11.9766981556
7.85364427077,8.67218377223
16.8592801904,16.5633086748
11.632905569,11.1152470114
7.49459521095,7.94711587469
23.0367606769,23.8295271655
13.4511355932,12.9661006462
12.6903425775,12.4373027741
15.0337389912,15.0301935167
15.5627854671,15.3948418872
14.6812494382,14.4639772878
13.4058056581,12.9738052477
11.632905569,11.0300091543
13.4275202156,13.437020833
14.8475735294,15.2691529131
6.5802997416,7.21340924295
6.02905070119,6.47318971179
13.7441254181,13.320397872
20.0084821429,20.0849325078
6.63583333333,7.41016473994
11.7769110416,11.5270115405
11.8892689784,11.2903836832
15.2558308157,15.190288855
23.4358959538,22.9820493657
21.9103525641,22.1333547953
22.3608712121,22.3759214016
13.5920811946,12.9997846925
14.3544591195,14.0558864846
15.9413009709,15.9675928498
7.85364427077,8.90707817905
15.9413009709,15.6852021272
15.4663857408,15.4439409439
14.8919105515,14.6940198328
14.3544591195,14.0096966924
6.63583333333,7.20659588626
13.7251515152,13.4980974503
15.9413009709,16.0662536093
8.75874724903,9.41327232985
16.8592801904,16.9129826398
11.7769110416,11.4393796523
16.3187353079,16.1446382978
15.0337389912,14.6757526297
7.89599877638,8.67083806544
17.6715022173,17.9293644037
18.8197895903,18.6568363807
21.576184779,21.9419258925
15.2558308157,15.1829287896
11.7769110416,11.331012787
15.8275213675,15.8681410042
10.7079432624,10.8902163008
16.5900833333,16.5511835238
13.4539269406,13.1532103955
11.2244166667,11.935150375
13.4511355932,12.7624702936
15.6838259833,15.8733210891
20.8781957354,21.2166165831
10.8335189524,10.8240535173
16.2611320755,16.6426610402
8.75874724903,9.35243890035
12.523449406,12.0444673614
10.920659854,10.4628712338
20.1208552632,19.8314590139
14.5513779371,14.2931820956
11.6617629179,11.0034388347
10.8335189524,10.4924232494
12.237408867,11.944455556
18.5381116585,18.3942589625
10.7353,10.6238608116
8.75874724903,9.26578282893
12.2754512635,11.7330113804
17.2584621849,17.2849620934
7.85364427077,8.69442116006
11.6506707317,11.1789122748
13.9406589428,13.6072318215
12.997879902,12.5274246922
18.6144141489,18.9669121632
14.9291666667,15.1984651756
7.85364427077,8.63639933569
12.523449406,12.2621018832
9.85740916713,10.1018658852
12.523449406,11.9546661128
14.8919105515,14.659682438
8.8233490566,9.35717593572
12.6499785342,12.0337726821
16.8592801904,16.7174878838
17.6715022173,17.8694526222
10.8335189524,10.5967276965
7.49459521095,8.02417228494
14.6812494382,14.3244177931
9.70267716535,10.039547926
10.5003351955,10.4434075045
17.6715022173,17.8635379075
8.8233490566,9.59145911832
16.0948413897,16.4352109318
18.070952381,18.0320975961
15.4663857408,15.4379716601
17.6715022173,17.7051215369
8.7669502175,9.19172362108
12.523449406,12.0955537714
6.03,6.40442595535
8.75874724903,9.2149480384
16.6179672131,17.2125546281
6.60454434994,7.23698580022
6.60454434994,7.22549173696
11.632905569,11.2987788937
18.5381116585,18.6013658482
23.2669896194,23.2004976097
18.8197895903,18.8382668732
12.523449406,12.0501463286
8.75874724903,9.21271773004
17.6303276756,17.6489811599
19.5742221058,19.8689697489
8.72207831325,8.80487217969
12.8278783383,12.5214958334
12.2642845327,11.8170801275
14.8919105515,14.8109933924
14.8919105515,14.523470656
11.4010909091,11.1358585025
13.5647964602,13.0594094141
18.351789925,18.3044885189
15.6838259833,15.6191128962
13.7441254181,13.4485572774
19.147625,19.2045297127
7.89599877638,8.41474610211
9.85740916713,10.3453946156
13.123597101,12.6647874972
18.36,19.6852707618
15.9413009709,15.9303573199
9.58724651163,9.80333083019
14.5123295455,14.6442040752
14.3032911392,14.7330409594
15.2982022472,15.2393096448
14.6968441065,14.6933419462
14.4751789264,14.192193032
23.0367606769,23.5027390215
8.75874724903,9.3411550443
12.523449406,11.9785497856
13.123597101,12.8687721999
15.9413009709,15.9573805781
21.7358675799,22.4154367521
15.0314976415,14.8182211402
15.2521090047,15.0304010417
24.2728571429,24.3481474419
25.9008695652,28.451476439
6.48858974359,7.21014808741
14.0953248639,13.8510735494
20.8781957354,21.0822942717
15.5627854671,15.5109630622
14.6839033457,14.4450958466
7.5194668008,8.07543424354
10.7353,10.427636982
13.123597101,12.6334008348
12.997879902,12.544329398
13.7441254181,13.4319978255
17.3638072289,17.7465686064
20.0084821429,20.5946306968
11.969988764,11.6851678866
17.3638072289,17.8907197167
13.123597101,12.7546234506
15.0666611707,15.2041627096
10.7353,10.5678109421
16.8592801904,16.2478952827
15.229,14.9252546859
9.68932692308,10.3253497746
25.0308724832,25.8083704784
15.4724437299,15.8541351102
16.1212280702,16.3149954115
18.5381116585,18.5174005672
7.57185714286,8.69536384569
7.5194668008,7.98371392997
18.6144141489,18.6846018093
14.215359116,14.0104479516
15.4663857408,15.4295773898
15.2558308157,15.299334885
6.03,6.79692673289
16.6471428571,16.4277656653
6.60454434994,7.40505986226
14.4071551724,14.2693576099
13.9406589428,13.6980983005
19.5742221058,19.7480535356
23.9556596409,25.4396193207
17.9211924119,18.438349522
11.6506707317,11.1993633279
20.4532384937,20.3193294513
15.9413009709,16.1297573806
12.8298429833,12.2665968136
12.2754512635,11.819202962
19.5742221058,19.7128818376
15.0733333333,16.3497511597
9.85740916713,9.99609793638
15.0666611707,15.2010861286
15.4663857408,15.365070525
20.4532384937,20.5505965371
18.070952381,18.1659923931
7.49459521095,7.95515156863
8.7669502175,9.24182218782
17.117760075,16.6376479002
17.6715022173,17.4982242639
14.0953248639,14.1081672469
14.3544591195,13.6969114199
12.3603284541,11.8530965736
8.86714436806,9.33504369365
20.8781957354,21.2452298465
14.3544591195,14.0642840113
20.0084821429,20.5124520161
15.4724437299,15.5159284479
10.920659854,10.8873168163
7.85364427077,8.67956304294
20.4532384937,20.5492453236
12.523449406,11.969403925
15.9413009709,15.8624872391
15.0337389912,14.6508658925
10.8712947658,10.7423035206
9.85740916713,10.0235807208
16.3187353079,16.3793925639
8.75874724903,9.23279501356
14.5123295455,14.4614204274
15.8275213675,15.9388978572
15.0314976415,14.9324992295
15.8164015905,15.652274422
9.6935046729,10.1366233367
16.1180043587,15.9088410229
12.8651966874,12.3179242083
15.7679618594,15.5357351313
7.46554695934,7.83606453305
14.6769054726,14.2048005982
18.3921447028,18.6323784488
21.576184779,21.6548230388
13.7441254181,13.3683244582
14.6839033457,14.6303034677
13.9168965517,13.3097103727
12.997879902,12.7190482423
11.7769110416,11.4611360075
18.5381116585,18.7613872432
14.0953248639,13.9022190841
12.237408867,11.9875145849
12.523449406,11.9555240086
12.2754512635,11.7562115286
10.8335189524,10.6831902163
10.8335189524,10.4982130684
15.6399180938,15.4695453951
15.4663857408,15.279044767
13.2553,13.2431359166
15.4663857408,15.2633292438
10.5003351955,10.234933192
8.75874724903,9.20550385694
15.8275213675,15.9142537804
8.7669502175,9.47853303503
7.32875,7.92716727105
23.0367606769,23.666615891
24.7793582888,25.0907417037
8.75874724903,9.2707924107
19.339301676,19.4379528369
15.4724437299,15.7280164223
14.5513779371,14.333580847
18.351789925,18.4241435146
19.1738683128,19.1600763233
13.123597101,12.8149811053
19.1184802158,19.1605624964
18.351789925,18.5088829341
13.4275202156,13.3042417683
20.8781957354,21.3413808898
14.8919105515,14.6303603227
25.1616550117,27.2884809943
8.71560445682,9.27007195259
14.8919105515,14.5657740931
19.5742221058,19.7207184884
7.57185714286,8.91577925124
14.3544591195,13.9403754012
23.2669896194,23.2037985923
12.523449406,11.8818179379
20.4532384937,20.5964601251
8.72207831325,9.33506296691
17.4937828371,17.3065500482
7.85364427077,8.60540946828
18.36,19.4841439474
19.7337833424,20.1185930733
7.46554695934,7.85572688634
7.46554695934,7.5285271731
14.6853623188,14.5510121984
18.070952381,18.1722117916
12.8278783383,12.6250053312
15.4663857408,15.1775571081
10.307,10.4167778075
7.85364427077,8.54985180045
16.5407009346,16.762683375
13.7441254181,13.2385322989
15.229,15.1253002911
13.7251515152,13.4661909018
16.8188852097,16.9246308161
15.229,14.8619715645
14.6812494382,14.5962357545
12.8278783383,12.4072256974
10.7353,10.4368859065
13.7441254181,13.2523598637
12.4932222222,12.2806698165
15.229,14.6631014654
12.30125,11.9513380167
17.9211924119,18.3500978524
15.0314976415,14.9729886299
19.5742221058,19.661883806
13.7441254181,13.3500510003
17.1388095238,18.1087699181
24.5630246914,26.4002107357
13.9406589428,13.5174856155
10.8335189524,10.935668359
11.7769110416,11.3536790874
21.2014331551,21.1695245713
20.3196810345,20.3386328389
13.9496914286,13.8697795628
16.7823920266,16.6039300286
8.86714436806,9.36061972576
21.7828712871,22.5254303918
14.3544591195,14.0302872082
23.48744,23.1304519948
7.89599877638,8.48386737415
11.7769110416,11.5133657731
13.5920811946,13.1131242483
18.070952381,17.8862793386
12.523449406,12.0131777348
7.89599877638,8.58619555136
9.85740916713,10.0160549064
7.46554695934,7.80616849619
20.8603727506,21.1087233053
6.5802997416,7.44343938046
14.4071551724,13.8491707421
22.5763276836,22.5503885859
13.6145190157,12.736532663
9.85740916713,10.1356838379
13.7441254181,13.115056385
17.4937828371,17.0268405458
8.62018456376,9.51241284226
14.3544591195,13.4263478167
11.4966028708,10.9872677956
19.339301676,19.1886271301
11.6311937378,11.5155669306
15.4724437299,15.7191900096
11.7769110416,11.5651540315
21.2014331551,21.4807907669
20.3085073171,20.2438799715
16.23359375,17.0153986621
12.997879902,12.6001243066
7.46554695934,7.91016155957
15.0666611707,14.834052995
14.3544591195,14.0123544142
9.37123966942,9.76292392352
18.5381116585,18.4936184442
9.83461290323,10.2601713866
12.8651966874,12.5189059904
13.123597101,12.7235666062
14.6839033457,14.7715394788
8.7669502175,9.30502921989
10.8335189524,10.5593222864
7.85364427077,8.70924449348
18.351789925,18.4243838715
13.9496914286,13.7111861718
11.7769110416,11.3998102519
8.8233490566,9.33290326786
15.229,14.9650136062
21.576184779,22.1510674773
17.6303276756,17.5042863883
10.92390625,11.1725122851
16.1180043587,15.9730116457
10.8335189524,10.8010862826
20.8781957354,21.083874113
12.523449406,11.9974025379
7.86873462214,8.62213888664
16.3187353079,16.1037843114
8.75874724903,9.09586909008
16.8188852097,17.1722936018
7.86873462214,8.69608809267
11.4010909091,11.0218669232
21.6465555556,21.9670435066
19.328804878,19.9986981329
17.117760075,16.6572566945
11.6506707317,11.2586716107
15.4724437299,15.77882879
10.8335189524,10.7757493329
16.296562212,15.9275221968
20.7992222222,20.4782503252
16.0948413897,16.501869195
16.3187353079,16.1760197491
13.9496914286,13.8364026128
11.7769110416,11.1063284476
21.9103525641,21.9850527215
15.6838259833,15.4941997857
17.1072542902,16.9321531413
8.86714436806,9.43065753119
13.7515116279,13.8315015638
12.3603284541,11.917402353
7.5194668008,7.68982762602
14.3544591195,13.8070924208
12.3603284541,11.959955889
13.123597101,12.7697339157
14.8475735294,15.3761961634
14.6839033457,14.5257971856
13.7441254181,13.3641659702
17.6303276756,17.4049102255
15.0666611707,14.9581539196
15.2659701493,15.0831596449
14.6812494382,14.43683698
14.3032911392,14.6367444258
18.070952381,18.2304565853
14.3544591195,14.0513962778
14.3352052239,14.2749460506
10.8335189524,10.803178136
18.8197895903,18.7021931724
14.0042433697,13.9868643751
7.46554695934,8.20889202336
13.2037270987,13.095958784
12.2754512635,11.7724095589
6.5802997416,7.3267159014
15.2521090047,15.0625683343
14.4071551724,14.1639289938
12.997879902,12.6359860327
20.3196810345,20.3673344116
18.3921447028,18.5588133435
6.5802997416,7.16676152344
11.9163425926,11.4608217102
11.4010909091,11.1228562585
15.4663857408,15.3813579483
10.8335189524,10.6416286363
10.6946837945,10.5575878816
8.7669502175,9.63294905803
17.117760075,16.436744391
13.123597101,12.5146380407
7.5194668008,8.07708903349
14.8919105515,14.8217245096
15.2558308157,15.2145878384
13.4058056581,12.8354316806
11.9163425926,11.74104244
20.8781957354,21.1698398468
13.7251515152,12.9155924523
14.3544591195,13.9360407269
14.5123295455,14.5920787734
11.632905569,11.2344559705
13.9496914286,13.7874347522
21.6465555556,21.6745550809
15.0314976415,14.9085593127
7.86873462214,8.72204398748
15.2521090047,15.2879905133
19.328804878,19.8692786662
15.0666611707,15.010672756
15.2982022472,15.2491269375
13.5920811946,13.3232304231
6.60454434994,7.23698326938
18.6144141489,18.6345912337
10.8335189524,10.9899813393
16.3187353079,16.1124797937
11.7769110416,11.4107428848
9.85740916713,10.1799649645
15.0666611707,15.131017483
8.71560445682,9.42762080947
14.8505868545,14.7586237946
17.117760075,16.7592959099
7.86873462214,8.74856962553
10.4981578947,10.5887266518
9.67302752294,10.069998098
6.60454434994,7.24147801178
13.8395927602,13.5282281048
13.5647964602,13.199909011
12.523449406,12.1037494172
12.523449406,12.0884644963
14.3544591195,14.1930517857
18.351789925,18.4765221527
17.117760075,16.8928991635
13.123597101,12.7807672353
10.8335189524,10.7799241614
17.4937828371,17.312564964
13.7441254181,13.3349739508
16.8592801904,16.7297712253
13.7441254181,13.4533746648
17.2360150376,17.1870345857
18.00125,20.6830802686
23.7492366412,23.8963052398
15.5746015424,16.0721952219
8.71560445682,9.23882971957
16.5900833333,16.4259233791
13.4511355932,12.8978530798
16.8188852097,17.0506369254
10.7567233486,10.5999259804
15.8164015905,15.1408924199
23.0367606769,23.2901473227
14.0953248639,13.7466338777
20.4532384937,20.3186162407
6.60454434994,7.25739032944
9.79086046512,10.1620246123
7.85364427077,8.71681159847
17.4937828371,17.6170559921
15.5627854671,15.5513986772
17.9456086142,17.9897498531
7.89599877638,8.54470170129
12.2754512635,11.8635990195
13.7441254181,13.2845753385
14.3544591195,14.0394791942
7.85364427077,8.46643133095
17.5146097739,17.4599418272
9.66701170672,9.92332297525
16.0948413897,16.3212189162
14.5123295455,14.3827269729
10.8335189524,10.5430507791
11.7769110416,11.3594926922
7.89599877638,8.63624728596
12.997879902,12.6735439358
8.7669502175,9.29057808248
11.7769110416,11.5742713788
12.997879902,11.8518509365
15.0666611707,15.0410623302
13.2037270987,12.9456795813
10.8335189524,10.760864352
12.237408867,11.9063180426
7.85364427077,8.75080982647
11.7769110416,11.3314697487
16.8188852097,17.042569894
16.6471428571,16.6439102718
15.4724437299,15.8007222477
14.8919105515,14.7635214265
14.3352052239,14.1801862899
17.6715022173,17.7367686378
19.5742221058,19.7038250783
11.7769110416,11.3181528775
16.3187353079,16.3292619113
13.2037270987,12.8608960696
16.8592801904,16.7614515195
11.6506707317,11.1687810623
14.3544591195,13.8356644586
12.3603284541,12.0204595086
21.9103525641,22.170528453
10.7353,10.4462548203
8.75874724903,9.20446027855
13.7441254181,13.4625892317
13.123597101,12.779140183
15.0666611707,15.1415998199
14.8919105515,14.7229898639
16.1180043587,16.0051296129
11.4010909091,11.2080151395
9.85740916713,9.83002647673
11.2244166667,11.6563625727
20.4532384937,20.5480515535
15.5627854671,15.7562293296
17.6303276756,17.4002797572
16.8592801904,16.6778083148
7.46554695934,7.94832858567
14.657739726,14.5673943759
20.3196810345,20.5585369693
14.0953248639,13.7471343244
15.0666611707,15.1882712638
9.85740916713,10.0776400482
18.070952381,17.8301174649
22.1305426975,22.3015146279
16.6471428571,16.3390804093
18.8823788546,19.9474094348
18.2047169811,20.7927251749
13.2037270987,12.9769962521
13.5294212524,13.2717638996
11.4010909091,11.0436347787
12.6910837438,12.044354648
11.9163425926,11.7536729778
11.632905569,11.216893214
11.632905569,11.217644476
8.7669502175,9.48574571596
13.6130147059,13.4564924891
15.0666611707,15.2681274767
15.4724437299,15.77384596
10.7353,10.727989076
18.070952381,17.994708486
18.070952381,17.964360689
13.123597101,12.6581098057
7.85364427077,8.54274231776
13.7441254181,13.2213408899
12.997879902,12.7126462887
15.0513545817,14.8748928464
12.523449406,12.0866119061
15.2120673077,15.562380602
15.9413009709,15.9411267033
13.9406589428,13.5837627821
18.070952381,18.1586091623
5.93939857288,6.52951732777
22.3608712121,22.3860244728
18.351789925,18.3547247875
22.1305426975,22.3543253234
13.7441254181,13.3038262711
13.5920811946,13.3046318241
12.523449406,12.1974493287
14.6839033457,14.7080709605
20.0084821429,20.2820587897
23.2938848921,23.2131638327
9.66701170672,9.85825021307
10.920659854,10.7890080969
12.3603284541,11.8984616067
18.351789925,18.423968596
23.7608294931,23.8078812302
14.3544591195,14.085742147
7.57185714286,8.72935207674
8.75874724903,9.22008671414
17.117760075,16.940675651
19.5742221058,19.5371099431
15.2982022472,15.1689185823
12.997879902,12.684683352
13.9496914286,13.8391198637
11.632905569,11.2851824717
12.523449406,12.0190275126
17.6303276756,17.4623465519
19.339301676,19.4320067647
12.523449406,12.0335816952
20.0084821429,20.375601862
14.6812494382,14.6947209948
16.1180043587,15.8542192778
18.5381116585,18.5867271341
21.576184779,21.653325815
12.523449406,12.1370720293
15.4663857408,15.4433578254
8.75874724903,8.99995956169
9.79086046512,10.0805888875
7.40827380952,7.97769104779
14.8919105515,14.6245661206
7.46554695934,8.06050666042
20.3085073171,20.8718461788
8.72207831325,8.97136045169
14.8919105515,14.6112708502
15.2034883721,15.8783348934
13.123597101,12.5704251474
20.8603727506,20.9209027867
12.8651966874,12.2021494627
9.68447058824,10.2559043349
9.85740916713,9.92686558963
10.8335189524,10.8833040946
15.7679618594,15.5853621238
20.0084821429,20.1052236149
18.351789925,18.3316314659
20.8603727506,21.1662449947
13.7441254181,13.3087271389
10.8335189524,10.5302103774
9.85740916713,10.0858406304
17.6303276756,17.2186205122
16.8592801904,16.5348787824
8.75874724903,9.42094044493
11.7769110416,11.4073357373
18.5381116585,18.5983381829
15.5627854671,15.5549829819
13.7154022989,13.9945697503
19.1738683128,19.2012340744
11.6357368421,11.2800941825
9.60546875,9.59300536809
21.576184779,21.9401585414
20.3196810345,20.5951580097
16.3187353079,16.0762143369
23.5666048237,25.5633054887
19.7337833424,19.8491869989
14.3032911392,14.6064286045
23.0367606769,24.0742594781
15.229,15.033445232
12.6903425775,12.8694397038
16.5900833333,16.4580219496
12.523449406,11.9534131917
15.0666611707,15.0832011525
6.60454434994,7.1042683407
11.8892689784,11.3595487395
23.0367606769,23.0075291246
16.3187353079,16.2450872239
10.307,10.7431658489
16.8592801904,16.9156273796
10.8335189524,10.7981852368
14.3544591195,14.1099739866
11.7769110416,11.1728801531
19.328804878,19.9683024492
13.8395927602,13.3823749372
16.8592801904,16.7693955039
10.8335189524,10.5788331737
25.9098275862,28.9522976781
9.66701170672,9.85473615844
11.7769110416,11.4846437362
10.85845,10.7772120881
6.5802997416,7.13717576447
16.5407009346,16.7359713392
17.4937828371,17.5615352563
13.4058056581,13.316117893
13.123597101,12.7457536034
12.8651966874,12.4734467238
10.8335189524,10.7746000245
15.2521090047,15.5679024425
11.4966028708,11.0014600683
20.8781957354,21.0837023087
13.7883526012,13.4289070401
14.8919105515,14.7052590243
14.4751789264,14.1273937216
13.123597101,12.6915932843
20.3085073171,20.6594230562
14.8532830189,14.8495953195
17.117760075,16.9154160276
17.6715022173,17.7961646746
10.8335189524,10.8267267587
20.3196810345,20.4827188921
15.0337389912,14.6677412178
11.6506707317,11.1320882475
14.8919105515,14.8737530628
13.7441254181,13.3944877398
18.351789925,18.4952134716
15.0666611707,14.9888046244
7.85364427077,8.55807845745
15.0337389912,14.7933433045
23.9846456693,23.7519011192
20.2155314961,20.1342763899
15.2982022472,14.7808500047
20.8603727506,20.8834905793
14.3544591195,14.2268842713
12.8278783383,12.3248034721
8.75874724903,9.1360212463
10.8335189524,10.6968537208
15.0337389912,14.7162260533
15.2558308157,15.3574154272
7.85364427077,8.8224147817
21.576184779,21.719593737
17.1573781903,16.8068831927
6.5802997416,6.94458710157
9.79086046512,10.0747620032
9.58724651163,9.86502695823
13.123597101,12.7743777405
11.7769110416,11.4971270333
18.070952381,17.981023992
15.4663857408,15.3565136058
7.85364427077,8.66544618392
15.8164015905,15.4037850145
21.2014331551,21.471774056
6.5802997416,7.21437907616
12.2754512635,11.8485479998
12.523449406,12.0396772149
17.5146097739,17.1419009175
21.576184779,21.5521676015
13.7629432624,13.7560472011
6.5802997416,7.34582616087
10.7353,10.4305098911
9.85740916713,10.1193512654
22.5763276836,22.7594377321
16.3187353079,16.3861059966
8.75874724903,9.20929963127
21.7828712871,22.3487356419
21.9103525641,21.934832083
20.8781957354,21.0735463373
24.7793582888,25.663161599
15.5627854671,15.5791920567
8.7669502175,9.19900104592
12.523449406,12.0329678031
13.9496914286,13.5553400367
20.8781957354,21.2780134148
14.0953248639,13.9911641985
12.2754512635,11.9277735721
23.0367606769,22.7508552505
9.55246153846,9.65018110007
13.123597101,12.6632840743
15.5746015424,16.0145365205
8.72207831325,8.97367525136
14.8919105515,14.7502143156
18.7734428086,19.0478921012
13.2037270987,12.7129944281
19.339301676,18.9655664406
15.5627854671,15.4511378775
11.632905569,11.2384385938
13.5738912134,13.3588866357
11.7769110416,11.408656751
15.9413009709,16.0606271445
18.6144141489,18.8264967766
7.89599877638,8.776944362
9.58724651163,9.82550278102
14.9291666667,14.9994903334
10.8335189524,10.7234350896
6.5802997416,7.1562663976
14.3544591195,13.6196671049
12.9174654378,12.6819491385
11.4010909091,11.0115628387
15.5627854671,15.4905834557
18.7734428086,19.0750163064
18.070952381,18.150150011
8.75874724903,9.21164665132
9.79086046512,10.2673790536
11.4010909091,11.0789254135
16.0948413897,16.5008781603
14.3544591195,14.0449567101
15.6838259833,15.7387854291
13.9496914286,13.6416390812
8.75874724903,9.29692872412
14.3544591195,14.167831304
21.576184779,21.9383198718
15.89,16.2733772183
18.351789925,18.5235351254
24.4510989011,25.0753121025
11.7769110416,11.3216269615
16.5900833333,15.6581433612
14.0953248639,13.9431285674
13.5920811946,13.1616769788
19.1184802158,19.2841997194
15.8682712579,15.8465668451
13.7441254181,13.363305012
12.523449406,12.1998022658
15.2982022472,15.1116972724
16.7823920266,16.7402179064
8.75874724903,9.00567955384
18.4715555556,18.7910033347
19.7337833424,20.0327837785
10.7353,10.7292752486
13.4511355932,13.0544770704
17.6715022173,17.6562538869
12.2754512635,11.6235573014
15.0666611707,15.2642946567
11.7769110416,11.3961812633
14.5513779371,14.1761671726
10.4981578947,10.5261983727
15.9413009709,15.9426987379
15.8164015905,15.4154355602
14.8505868545,14.5408346884
13.123597101,12.6605008272
12.523449406,11.9705457298
12.8651966874,12.5017244001
12.4960091743,12.3396059849
17.6303276756,17.2912910825
14.6812494382,14.3308392193
12.3603284541,11.8649625112
16.8592801904,16.680004388
17.2584621849,17.308436602
13.2037270987,12.721849653
24.2728571429,24.3292988905
20.8603727506,20.9283348376
15.6399180938,15.3283766731
23.9556596409,25.358991068
7.89599877638,8.36824751657
13.9496914286,13.6591750063
13.7251515152,13.4727231541
16.8592801904,16.6583070963
13.6145190157,13.0866266715
13.7441254181,13.4173665376
21.576184779,21.8781499028
9.55246153846,9.83075133312
17.3638072289,17.8165326588
18.070952381,18.0026007349
23.4295057034,22.9131653363
13.123597101,12.7113987991
11.7769110416,11.3098663666
18.351789925,18.3537914647
18.070952381,18.210786529
